,,(1=male;  2=female),,,(1=happy;2=sad),,,(1=HM1/SM1; 2=HM2/SM2 ; 3=HM3/SM3),,,"[min:sec,ms]",(-100=negative;100=positive),,,,LEXICAL FEATURES,,,,,ACOUSTIC FEATURES,,,,,,,,,,FACIAL FEATURES,,,,,,,,,,,,,,,,,,,,,,
#segments,Participant,gender ,Age ,Cue_word,Cue_word_coded,Emotion_Memory_Aggregated,Emotional_memory,Emo_Mem_coded,Emotional_Memory_Topic,Emotional_Memory_Topic_Coded,Emotional_memory_duration ,Question: How did you feel at that moment when the emotional event happened?,Past Valence,Question: How did you feel now when talking about this emotional memory?,Present Valence,sentiment_M,sentiment_SD,interval_number,starttime,endtime,z_mean_pitch,z_sd_pitch,z_range_pitch,z_mean_intens,z_sd_intens,z_range_intens,z_hammarberg,z_ar,z_mean_dur_silent,z_sil_rate,AU01_int_dur_pmin,AU01_int_std,AU01_int_zscore,AU04_int_dur_pmin,AU04_int_std,AU04_int_zscore,AU09_int_dur_pmin,AU09_int_std,AU09_int_zscore,AU10_int_dur_pmin,AU10_int_std,AU10_int_zscore,AU12_int_dur_pmin,AU12_int_std,AU12_int_zscore,AU14_int_dur_pmin,AU14_int_std,AU14_int_zscore,AU15_int_dur_pmin,AU15_int_std,AU15_int_zscore,duration,topic_index
223,6,2,77,Happy,1,,HM2,2,HM2.3,3,"01:11,11",98,0.98,45,0.45,0.052375,0.280996768714122,6,102,172.84,-0.0789483019726124,-0.271699757923353,-0.253940380086721,1.37042741397629,1.00479660842135,1.07749469895607,-1.51601567641338,-0.182412879762871,-0.692331789671157,-0.33477744826161,0.118611,0.065429,3.57245,54.7472,0.121147,0.132624,0,0.147164,0.134641,6.77775,0.0709656,1.63687,0,0.0504425,-0.77097,0,0.0226078,-0.387035,0.474442,0.281206,4.5504,70.84,3
224,6,2,77,Happy,1,,HM2,2,HM2.4,4,"01:11,11",98,0.98,45,0.45,0.129298611111111,0.183936565183691,8,179.4,250.61,1.01807974507975,0.547555178956893,0.333179755795494,1.76876464775746,0.766913112032399,0.838062711046529,-0.839853676205708,-0.925329494379205,-0.343562672105547,0.214748322142186,0.202247,0.0476095,3.33631,35.8652,0.258138,0.830636,0,0.00726044,-0.426501,1.23034,0.530516,3.18895,1.33146,0.160836,3.32748,0.202247,0.267801,6.66095,0,0.19749,-0.0630359,71.21,4
225,6,2,77,Happy,1,,HM2,2,HM2.5,5,"00:52,52",98,0.98,45,0.45,0.455277777777778,0.464027507565853,10,259.35,311.14,0.171814916789932,-0.413737885869529,-0.113176992157347,0.769656504011264,1.18515994443527,0.692960044696867,-0.38189908049719,-1.49935283545686,3.50246368054579,-1.57696593837292,0,0.189426,-0.388519,22.8825,0.179609,0.540764,0,0,-0.431579,0.76507,0.180831,2.04004,2.61978,0.0593276,2.67319,0,0.193361,2.83824,0,0,-0.580961,51.79,5
226,6,2,77,Happy,1,HM3,HM3,3,HM3.1,1,"01:50,50",75,0.75,44,0.44,-0.0633104897660819,0.269430033242196,2,27.05,137.34,0.12764433234766,-0.284106234625629,-0.0446188576556554,1.30580175761949,-0.362636447889369,-0.0225664638613909,-0.810447184783933,0.124374269006753,0.507659796485338,0.0766161612756582,1.59985,0.356593,3.94485,45.6993,0.478532,1.61992,0,0.00341565,-0.46006,5.39815,0.193034,1.64918,1.38219,0.514872,5.19086,0.370034,0.0731274,4.69683,0.261201,0.667513,5.96577,110.29,1
227,6,2,77,Happy,1,,HM3,3,HM3.2,2,"02:25,25",75,0.75,44,0.44,0.0855567226890756,0.255490050796515,4,145.88,290.54,-0.00956242357718654,-0.652394972941882,-0.521401268926226,0.870648165600213,-0.716803197665549,-0.613187746807302,-0.236365043333378,0.996989515623252,-0.397195333170043,0.653167789240297,1.6427,0.11912,2.7973,27.4032,0.0657682,0.268379,1.21128,0.122868,5.15144,5.11892,0.156798,1.69945,0.597345,0.0718863,2.87768,0.580752,0.655542,8.73664,0.580752,0.0432049,3.3146,144.66,2
228,6,2,77,Happy,1,,HM3,3,HM3.3,3,"03:38,38",75,0.75,44,0.44,0.256975308641975,0.265160920072792,6,302.88,521.31,1.18678683843566,0.100329382531018,0.76615273248599,1.7804738259127,-0.370024991899127,-0.371937429745513,-0.720495162457137,1.03760941685407,0.0784416873229849,-0.170620387521678,3.54363,0.0871594,2.62999,20.1355,0.294269,1.00358,0.142844,0.0648931,4.80507,10.4606,0.0658425,1.30277,0.390074,0.0828471,3.05163,0.071422,0.137356,5.06033,0.697738,0.731917,8.27748,218.43,3
229,6,2,77,Sad,2,SM1,SM1,1,SM1.1,1,"00:54,54",-41,-0.41,26,0.26,0.460123456790124,0.382429004262655,2,38.43,92.72,0.75914096179317,-0.104401771382099,-0.166558051068076,0.282599728053856,0.414610761211953,0.804241788814653,0.448131917818678,-0.372328733763114,-0.367242589710047,-1.07748805234106,0,0.286705,-0.106037,52.547,0.270704,0.233181,0,0.0557153,-0.407732,0,0.191611,-0.791512,0,0.142917,-0.0495235,0,0.0140248,-0.408973,0,0.169496,-0.224849,54.29,1
230,6,2,77,Sad,2,,SM1,1,SM1.2,2,"00:57,57",-41,-0.41,26,0.26,-0.0904047619047619,0.266620579563379,4,93.39,150.88,0.744642793770451,0.369162285294262,0.0847410950797834,0.171137359076085,0.173343725977409,0.415622887536549,0.0753999564853656,0.377001549468614,-0.23723827385488,-0.299743929201259,0,0.380745,-0.00523259,46.5715,0.0480856,-0.682698,0,0,-0.46921,0,0.0394968,0.431696,0,0.0493176,-0.023273,0,0.0414193,-0.190532,0,0.00483046,-0.590651,57.49,2
231,6,2,77,Sad,2,,SM1,1,SM1.3,3,"00:13,13",-41,-0.41,26,0.26,0.025,0,6,152.27,164.93,0.910833365733807,-1.54097850633539,-1.76173525697388,0.117545351365563,-1.45324078518026,-1.69825468769235,1.65960444339851,1.77268710316271,-1.11731574138105,2.0064625826573,0,0.444093,0.28217,57.057,0.276573,0.2379,0,0,-0.46921,0,0.107913,-0.0697,0,0.0945614,-0.45877,0,0.026512,-0.358869,0,0.0972436,-0.385075,12.66,3
232,6,2,77,Sad,2,,SM1,1,SM1.4,4,"00:49,49",-41,-0.41,26,0.26,-0.312083333333333,0.177412602375033,8,176.26,224.92,0.643055457555997,-0.610628768287942,0.10878567551041,1.55276408726872,0.609682133432211,0.964702342927178,0.711010966929886,0.666329267007445,-0.127777462676465,-0.0625169572783087,0,0.278684,-0.240121,43.8224,0.148226,-0.0923872,0,0,-0.46921,0.690506,0.0282843,1.54364,0,0.0291139,0.14099,0,0.029277,-0.252629,0.197287,0.203711,6.30785,48.66,4
233,6,2,77,Sad,2,,SM1,1,SM1.5,5,"01:51,51",-41,-0.41,26,0.26,-0.0113611111111111,0.0168737825349575,9,224.92,335.79,0.680590438326386,0.184503003634004,1.97005953874192,-0.410549842260932,-0.499566193416014,-0.437984739414216,0.353871938149839,0.486033915930291,-0.574716304880596,-0.0284843959053958,0.324792,0.267968,4.59762,46.7593,0.331585,0.0685155,0.292313,0.301926,8.71732,1.80801,0.0572804,1.75506,0,0.130694,-0.524913,0,0,-0.435735,0,0.0628308,-0.483749,110.87,5
234,6,2,77,Sad,2,,SM1,1,SM1.6,6,"01:30,30",-41,-0.41,26,0.26,0.274910714285714,0.214663680249795,11,336.66,426.47,0.579804382555329,1.2612530529004,-0.205570671615777,-0.163137159605733,-0.790067171444555,-0.723406467728388,0.491726573095225,0.651007725315117,-0.688411273511471,0.606122777930682,0.120267,0.0281859,3.19858,52.5434,0.197218,0.066307,0,0,-0.46921,0.521158,0.0298408,1.59461,0,0.00690066,-0.830263,0,0,-0.435735,0,0.0974435,0.443582,89.81,6
235,6,2,77,Sad,2,,SM1,1,SM1.7,7,"00:34,34",-41,-0.41,26,0.26,-0.239666666666667,0.229989130177928,13,443.16,476.68,1.40796528082714,-0.129768498609695,0.88096271605213,-0.0653542631843235,0.297775093319324,0.491740943279259,-0.477891608227503,0.196349883468383,-0.565620707390126,-0.0495045073416065,0,0.240069,-0.260584,43.2358,0.270006,0.212491,0,0.012318,-0.459987,0,0.245836,-0.507984,0,0.0863556,-0.700251,0,0.111156,-0.302154,0,0.190353,-0.198893,33.52,7
236,6,2,77,Sad,2,,SM1,1,SM1.8,8,"01:42,42",-41,-0.41,26,0.26,-0.140085171239017,0.28802730057401,15,488.45,590.21,0.574696219728672,0.0728252826530684,0.132175644851756,0.316094732872933,0.528960563830271,0.627891835340915,0.132948647500269,0.0331576486989426,-0.28883226651634,-0.671099231240983,0,0.16751,-0.530947,47.6981,0.301622,0.16646,0,0.0845078,-0.323371,5.11893,0.0752957,2.05567,0.743071,0.138248,5.0082,0,0.0815332,0.146314,0,0,-0.601625,101.763,8
237,6,2,77,Sad,2,,SM1,1,SM1.9,9,"00:40,40",-41,-0.41,26,0.26,0.143035714285714,0.212042633385402,17,599.63,640.01,1.30987102654562,1.66585769561219,1.98842715577644,0.0846132878039474,0.847703733447514,0.646326895515279,1.1263542454508,-0.302491008839947,-0.496776443626051,-0.505941212813612,0,0.257291,-0.34661,46.7988,0.245245,-0.0898223,0,0.00196013,-0.467442,2.85431,0.0556564,1.7473,0,0.060741,-0.161128,0,0.15512,1.40886,0,0.100651,-0.257752,40.385,9
238,6,2,77,Sad,2,,SM1,1,SM1.10,10,"04:44,44",-41,-0.41,26,0.26,0.0517777777777778,0.241670625765782,19,643.06,927.16,0.672690313954768,1.03042652199252,1.56595546118205,-1.62464525223243,-0.320238634599728,-0.383630684909223,0.546559377959712,-1.07284387253324,3.09222086959631,-0.516951747375437,0.709709,1.11797,6.25457,47.673,0.209908,0.890112,0.464691,0.126725,7.62346,6.43808,0.693569,5.78669,1.1913,0.0701667,4.41251,0.164754,0.183675,9.9204,0.498486,1.11314,13.7386,284.097,10
239,6,2,77,Sad,2,SM2,SM2,2,SM2.1,1,"00:55,55",-61,-0.61,44,0.44,-0.05625,0.310776996043532,2,44.11,99.44,-0.0454698034469246,-0.505382595918522,-0.772051304918329,-0.63291163895901,-0.791586311334412,-0.765479806882021,0.299835168881165,0.327830090083935,0.10541483850162,0.881386141976299,0,0.197689,-0.444794,57.2224,0.298842,0.00867072,0,0.142932,-0.234307,7.79024,0.0818692,1.35957,0.998192,0.0344908,2.94431,0,0.221777,0.316999,0,0.00249637,-0.548229,55.326,1
240,6,2,77,Sad,2,,SM2,2,SM2.2,2,"00:31,31",-61,-0.61,44,0.44,0.192,0.433147636493609,3,99.44,130.84,-1.3754075393824,0.358640582656388,-0.976080929299917,-1.90605958683843,-1.34434607580279,-1.37126315752824,-0.445816056278594,1.25104205577742,-0.21904707887394,0.449973378690259,0,0.271069,-0.328224,48.9866,0.10155,-0.607219,0,0,-0.468431,28.1071,0.0391938,0.951953,0,0.034561,-0.565725,0,0.0577048,-0.276286,0,0.104122,-0.253503,31.404,2
241,6,2,77,Sad,2,,SM2,2,SM2.3,3,"00:18,18",-61,-0.61,44,0.44,-0.4571875,0.345286947060246,5,147.79,165.49,-0.0406120407588278,2.43574903959952,-1.17415854360923,-0.54886450921971,-0.398957701619583,0.00680654552113118,1.05344674999905,0.445057699776393,-0.78673781879638,2.35279394251105,0,0.0715449,-0.651168,49.0724,0.195298,-0.32632,0,0.162011,1.16514,40.1131,0.0932325,1.10356,0,0.0869718,0.790907,0,0.174793,0.548312,0,0.0238586,-0.51152,17.7,3
242,6,2,77,Sad,2,,SM2,2,SM2.4,4,"00:55,55",-61,-0.61,44,0.44,0.0545833333333333,0.110767542600182,7,172.8,228.01,-1.44816129964148,-0.596230648888746,-1.5785431687788,-0.680254998711689,-0.470564431882383,-0.175529907007711,0.802274106708608,0.545538508084213,-0.520613181876938,0.526046162935593,0.434783,0.0706163,2.90776,54.4783,0.263865,-0.321899,0,0.301409,0.449164,13.913,0.202251,1.80853,2.02174,0.115722,3.91273,0,0.0266415,-0.491757,0,0.196225,0.0853757,55.21,4
243,6,2,77,Sad,2,,SM2,2,SM2.5,5,"00:25,25",-61,-0.61,44,0.44,0.192152777777778,0.280972222222222,9,231.92,256.79,-1.33735923832796,-0.00380924219231024,0.997753035686681,-1.59672336586224,-2.14382796874656,-2.54422533220366,0.379110949099419,-0.252606919609115,-0.101117952790605,1.28777496307637,0,0.234518,-0.385744,56.6667,0.227907,0.136368,0,0,-0.468431,11.0628,0.0515429,0.952524,1.83575,0.234923,4.44901,0,0.0987691,-0.142717,0,0,-0.550283,24.87,5
244,6,2,77,Sad,2,,SM2,2,SM2.6,6,"02:21,21",-61,-0.61,44,0.44,0.0569101731601732,0.363858745588106,11,260.3,401.05,-0.225069302830254,-0.59516196256357,0.463095302816793,-0.176366279156124,-0.94543375108901,-0.896371531549473,0.999456806353656,0.614663603161225,-0.530649703245732,0.107645849586255,4.91118,0.182364,3.14394,54.3044,0.270182,0.0146506,0.0682109,0.287399,8.06324,7.54583,0.0340168,0.918059,0,0.0754668,-0.627522,0.255791,0.230016,5.54264,0.784425,0.621403,9.85359,140.75,6
245,6,2,77,Sad,2,,SM2,2,SM2.7,7,"01:28,28",-61,-0.61,44,0.44,-0.0856837606837607,0.367426692238113,13,412.18,500.65,0.0305015985926774,0.0317974430965226,-0.174759942951413,0.119177881012205,-0.696501964592007,-0.578639492914526,0.352139390088364,1.78408918070118,0.428779011352468,0.317846963948363,0.244178,0.0533017,2.91957,57.3819,0.076093,-0.748482,0,0.0983346,1.4396,6.93195,0.0811817,1.07395,0,0.0645497,1.7373,0,0,-0.52469,0,0,-0.550283,88.47,7
246,6,2,77,Sad,2,SM3,SM3,3,SM3.1,1,"01:57,57",-43,-0.43,27,0.27,-0.0621245421245421,0.343310089581592,2,36.61,154.05,-0.72918738178946,-0.937083294638653,0.550901203716737,-0.570762924135042,-0.502190162316676,-0.515137844058976,0.165305153188878,-0.190964437916728,0.202016356676267,-0.0945476032763439,2.57537,0.0601387,2.63857,50.3935,0.343904,0.492114,0,0.119537,-0.298986,6.80634,0.0656675,1.21875,0.173735,0.0955095,2.66977,0,0.351643,3.08372,0.470107,0.148597,5.80511,117.44,1
247,6,2,77,Sad,2,,SM3,3,SM3.2,2,"00:06,06",-43,-0.43,27,0.27,0.475,0,3,154.05,159.99,-1.84465739904689,-1.21048240260947,-0.191196732319226,-1.31969997306446,-0.37057740640453,0.101499532911456,1.4191548678399,-1.07640702176401,-1.43864124582886,2.31876138113814,0,0.286735,-0.234629,49.8649,0.298983,0.338834,0,0,-0.467507,0,0.238811,0.258621,0,0.165654,-0.253678,0,0.040723,-0.483325,0,0.178202,-0.136541,5.94,2
248,6,2,77,Sad,2,,SM3,3,SM3.3,3,"00:26,26",-43,-0.43,27,0.27,0.0216666666666667,0.345888549808878,5,179.8,206.08,-1.35198260641995,-0.296609864630193,0.226758695852484,-0.790591485174531,-0.397369509916551,0.0748680044046337,-1.33255288439027,0.36381789731475,0.852665218537649,-0.0705246187778172,0,0.225167,-0.33541,58.3092,0.315602,0.604885,0,0.0184679,-0.444623,7.76847,0.114202,1.45491,0,0.0536841,-1.06645,0,0.0298017,-0.511012,0,0.103903,-0.122723,26.28,3
249,6,2,77,Sad,1,,SM3,3,SM3.4,4,"00:28,28",-43,-0.43,27,0.27,0.00937499999999999,0.229894676971869,6,206.08,234.09,-1.82622794884876,-1.40366202888045,-1.75413846777811,-1.7167987360792,-2.02395402107422,-2.61430094030196,0.891851524049139,1.78872127470119,-0.371947209101669,1.19368494045715,0.257143,0.0285774,2.50056,55.2429,0.200465,-0.247695,0,0.00894427,-0.461405,6.08571,0.212536,2.21446,1.07143,0.0869157,2.6229,0,0.165199,-0.184583,0,0,-0.585278,28.01,4
250,7,1,72,Happy,1,HM1,HM1,1,HM1.1,1,"00:55,55",83,0.83,88,0.88,0.598412698412698,0.41424784689798,2,47.5,102.86,-0.45527519913953,-1.28689998564675,-0.454412616858499,-0.0389985579353523,0.00446310269775708,0.403028377102133,1.30292161121578,-0.165145128755221,-0.0865968062169521,1.35383469320696,0.303578,0.044572,2.37618,51.0228,0.0430891,0.136136,0,0,-0.453891,3.40441,0.0841661,2.05438,2.90567,0.173265,2.78062,2.23347,0.0921993,1.54063,11.3408,0.18875,2.11705,55.359,1
251,7,1,72,Happy,1,,HM1,1,HM1.2,2,"01:02,02",83,0.83,88,0.88,0.20487962962963,0.254491311590194,3,102.86,165.19,-0.326095710786199,-0.00558222037815165,-0.683407738904961,-0.596744586718318,-0.257066767739986,-0.163815372006809,0.0844883611624122,-0.6347750716035,0.439995837580447,-0.752888718457153,0.327343,0.260094,2.97623,27.4198,0.102956,0.756672,0.905006,0.342053,9.65248,1.92555,0.40373,4.33177,2.04108,0.211436,4.40273,4.10141,0.357965,3.12078,1.02054,0.154781,2.3903,62.33,2
252,7,1,72,Happy,1,,HM1,1,HM1.3,3,"01:08,08",83,0.83,88,0.88,0.240166666666667,0.3170394491947,4,165.19,233.45,-0.051171315016355,-0.853721597113305,-0.549870092766097,0.83439465689788,1.41421741593685,1.32469373091304,0.658277287716657,-0.434961463503075,-0.717629510971388,-0.601858071534635,0.24619,0.254589,2.75566,14.0856,0.0895377,0.459999,0,0,-0.453891,0.932005,0.0590433,1.86753,0.756155,0.387396,4.11715,0.66823,0.23525,3.02136,0.10551,1.01896,5.47715,68.26,3
253,7,1,72,Happy,1,,HM1,1,HM1.4,4,"01:35,35",83,0.83,88,0.88,-0.0938492063492063,0.263765510004772,5,233.45,328.12,0.954786143296712,0.122482607760393,0.0563142564276528,-0.864704832480369,-0.124172110449147,-0.127063883000656,1.0848512403472,0.0241340884419504,-0.437983927193901,-0.14414274361639,0.735263,0.13307,2.42531,14.2235,0.187917,0.959946,0,0.0450437,-0.366602,0.139446,0.113762,2.07356,0.240862,0.135195,2.4904,0.773294,0.0769663,1.52967,8.62033,0.517656,3.34466,94.676,4
254,7,1,72,Happy,1,,HM1,1,HM1.5,5,"00:57,57",83,0.83,88,0.88,0.203901515151515,0.425022722951671,6,328.12,385.13,-0.324220908290872,-1.10872800820865,-0.593619140798185,-0.567803180864111,0.1062029685358,0.251077943640955,-0.188099602423311,-0.122327927019416,-0.956767968302923,0.381382262511966,2.69568,0.37327,3.35739,36.7287,0.0465219,0.217023,0,0.0210017,-0.41629,0,0,-0.915166,0,0,-0.626193,0,0.125861,-0.638535,0.779221,0.452206,3.11711,57.01,5
255,7,1,72,Happy,1,,HM1,1,HM1.6,6,"00:52,52",83,0.83,88,0.88,0.242651515151515,0.22293958392535,7,385.13,436.69,-0.860022672179011,-0.341826781339959,-0.432723995312847,-0.501370706141891,-1.02327992003223,-1.10680839714859,0.85048674921941,0.305164452215848,-0.73300269751413,-0.0285580648491561,0.88475,0.503732,3.78091,23.8184,0.257483,1.02443,0,0,-0.453891,0.698487,0.157291,2.25409,1.37369,0.124849,2.44217,4.14435,0.137806,1.72016,0,0.021075,-0.507712,51.555,6
256,7,1,72,Happy,1,,HM1,1,HM1.7,7,"00:19,19",83,0.83,88,0.88,0.239833333333333,0.131680379032801,8,436.69,455.71,0.171412512581734,0.699012373097854,-0.297051913402823,1.04224174407836,0.277310924717961,0.219307831156721,1.03330415748964,0.458422848905121,-0.927241689387499,-0.164177421269377,0,0.323912,-0.268848,34.4842,0.172538,0.753453,0,0,-0.453891,0,0,-0.915166,0,0.00666667,-0.622345,2.14737,0.10125,1.50568,0,0,-0.519994,19.028,7
257,7,1,72,Happy,1,,HM1,1,HM1.8,8,"00:12,12",83,0.83,88,0.88,0.359722222222222,0.312370343473066,9,455.71,467.54,-0.512498648437171,-0.259666231456698,-0.0354848424700216,-0.0908275709880204,0.262220322608013,0.0915631976835301,-0.243490874510923,0.901546904964567,-1.47628406591398,2.30008793004804,1.52284,0.37078,3.13712,29.4416,0.611097,1.92461,0,0,-0.453891,25.6853,0.303318,2.78807,30.8629,0.245704,2.65101,36.7513,0.118314,1.53617,0,0,-0.519994,11.829,8
258,7,1,72,Happy,1,,HM1,1,HM1.9,9,"00:49,49",83,0.83,88,0.88,0.349722222222222,0.341577470495594,11,478.4,527.66,0.344761788082415,0.488392743455966,0.523696017913679,0.72919662938012,0.975129573898984,1.44206972140357,0.389358777486894,-0.269469580603572,-0.957500024804958,-0.77292339611014,0.876979,0.155643,2.66036,21.4616,0.209378,0.604717,0,0,-0.453891,6.84531,0.145483,2.38288,11.3276,0.0661992,2.35445,10.134,0.0363318,1.34804,0.584653,0.225947,2.34035,49.268,9
259,7,1,72,Happy,1,HM2,HM2,2,HM2.1,1,"01:19,19",93,0.93,97,0.97,0.166666666666667,0.234816713393423,2,45.38,124.74,-0.650366587160633,-0.807646228532326,-1.03452930853738,-0.623774266681235,-0.184534518888942,-0.532068243775278,-0.0108737421240675,-1.14824167337177,0.717933289519852,-0.136437098365241,0.756239,0.349077,3.5448,21.7797,0.307129,1.51516,0,0.00800036,-0.467839,0.514243,0.18658,2.11341,0,0.163247,1.64847,2.52584,0.167321,2.04322,4.49206,0.152941,2.23072,79.359,1
260,7,1,72,Happy,1,,HM2,2,HM2.2,2,"00:58,58",93,0.93,97,0.97,0.148148148148148,0.252686186092504,4,146.01,204.28,-0.202876415440396,0.0892166974771927,-0.512785992561371,-0.652290844559599,-0.0207284669535282,-0.464395321247887,0.00900246355405844,0.21069475314796,-0.327687414220581,0.0176758066577374,0,0.296833,-0.254795,12.1936,0.260711,0.844427,0,0,-0.474511,1.58599,0.137217,1.90231,6.69413,0.359313,3.44786,1.66838,0.157861,2.73826,0.329557,0.345094,2.52214,58.275,2
261,7,1,72,Happy,1,,HM2,2,HM2.3,3,"00:36,36",93,0.93,97,0.97,0.24953125,0.0548752728732775,5,204.28,240.08,0.736721429176162,1.37877655321847,0.0159298136004243,-0.666363271259349,0.221816452442665,0.632245495281066,1.42064990638622,0.512793898728366,0.593971721841873,-1.63133227708813,0.234768,0.214043,3.19421,21.1962,0.417224,1.30311,0.503074,0.288492,6.84958,0.871996,0.760077,3.98271,0.368921,0.468667,3.44718,0.536613,0.854831,2.92669,1.24092,0.730107,4.18456,35.801,3
262,7,1,72,Happy,1,,HM2,2,HM2.4,4,"00:17,17",93,0.93,97,0.97,0.2,0.229128784747792,7,278.16,295.25,-0.478346462682759,-0.368211885046245,2.46164894351514,0.411159785965744,0.0986576674808261,0.155915202529644,-2.05301190265378,1.44355830789004,-1.02850950550238,0.293537906648868,0,0.166226,-0.538561,13.7705,0.0809762,0.395176,0,0.0890158,-0.21773,17.0726,0.608594,3.73584,24.9415,0.216554,3.04229,7.09602,0.137287,2.14781,0,0.199368,-0.322718,17.092,4
263,7,1,72,Happy,1,,HM2,2,HM2.5,5,"01:14,14",93,0.93,97,0.97,0.403888888888889,0.374484135919742,8,295.25,368.78,-1.95522912390764,-0.595204114986282,-1.13316778227167,-1.62992622396495,-0.653073374722032,-0.585867110211995,0.128259697622813,0.019036802521021,0.41144563400107,0.606387103845514,0,0.277366,-0.371491,40.8327,0.192783,0.579562,0,0,-0.474511,0.0979592,0.0618601,1.86429,0.42449,0.0906721,2.33391,0.522449,0.0779793,1.90707,15.3959,0.114821,1.83268,73.528,5
264,7,1,72,Happy,1,,HM2,2,HM2.6,6,"00:14,14",93,0.93,97,0.97,-0.0866666666666667,0.197568553503166,9,368.78,382.34,0.2716025175745,1.83242627115696,0.263028623133882,-1.57799100391832,-0.609992139666209,-0.78740991438027,0.0731742133148637,0.448907915186052,0.335799795457421,-0.803745977114736,0.531758,0.139535,2.98407,14.712,0.0634178,0.378513,0,0,-0.474511,0,0.104794,-0.897653,3.3678,0.0660235,2.17424,0,0.150446,-0.604257,0,0.0304833,-0.501475,13.557,6
265,7,1,72,Happy,1,HM3,HM3,3,HM3.1,1,"00:41,41",90,0.9,92,0.92,0.159259259259259,0.0841319754933374,2,39.53,80.86,-1.06798583852624,0.813836297769472,-0.830192657378377,-1.6705503991548,-0.418073756380813,-0.872167113423575,-0.44915499831887,-0.137619784782204,0.165474649317206,-0.857685493872778,0.726392,0.348442,3.72394,44.0194,0.362189,1.17673,0.464891,0.569816,8.77913,8.60048,0.143271,3.31972,0.20339,0.107194,2.81623,25.2494,0.0869483,1.42665,0,0.118771,-0.218442,41.325,1
266,7,1,72,Happy,1,,HM3,3,HM3.2,2,"00:43,43",90,0.9,92,0.92,0.108333333333333,0.261565797968058,3,80.86,123.93,0.0973857961431468,0.914943241546139,-0.515572234525014,0.494532276224649,1.50877707593226,0.725157392186177,-1.36752306858532,-0.834928498765322,1.30406652881612,-1.70992985864985,12.262,0.269269,4.03541,36.2285,0.0875323,0.316866,0,0.05,-0.262913,0.334417,0.139835,2.5907,1.58848,0.155204,3.00275,3.45564,0.117817,1.36513,1.3934,0.357658,4.53726,43.08,2
267,7,1,72,Happy,1,,HM3,3,HM3.3,3,"00:32,32",90,0.9,92,0.92,0.02,0.443846820423443,4,123.93,155.58,0.714587566880596,1.25295821544341,0.0549785127515079,1.30547577860917,1.47664869724656,1.35340121931343,-0.275380171532971,-1.96958434476417,-0.302065436649345,-1.29228388603758,0,0.299945,-0.255793,11.1575,0.221409,1.39193,0.645161,0.190329,4.65116,0.645161,0.111505,2.23677,0.341556,0.257574,3.2164,2.31499,0.0733258,1.34424,0.417457,0.566134,5.01254,31.645,3
268,7,1,72,Happy,1,,HM3,3,HM3.4,4,"00:23,23",90,0.9,92,0.92,0.265,0.261629509039023,5,155.58,178.81,-1.42309301862977,-1.5763848167248,-1.4330491228429,0.0300359881388998,0.470324593640372,0.539665690144082,1.02976575603925,-0.649727110304893,-0.0817164295367167,-0.897754849178752,0,0.190202,-0.426362,3.97933,0.0995769,0.434739,0,0,-0.390884,0,0.105961,0.13455,2.7907,0.181737,3.03414,2.68734,0.173081,1.51779,0,0,-0.604834,23.229,4
269,7,1,72,Happy,1,,HM3,3,HM3.5,5,"00:34,34",90,0.9,92,0.92,0.395833333333333,0.0671854812358212,6,178.81,212.56,0.188663493751414,-0.782644724851236,-0.19617801983938,0.210216153392695,1.69339355497091,1.25576623948383,1.24696244753736,-0.900513577614611,-0.911868502844757,0.3521008105576,0.747331,0.194444,3.4533,16.548,0.0675991,0.492799,0,0,-0.390884,0.782918,0.0490918,2.13219,0,0.0383551,0.777644,1.20996,0.0667583,1.31766,0,0,-0.604834,33.749,5
270,7,1,72,Happy,1,,HM3,3,HM3.6,6,"00:10,10",90,0.9,92,0.92,0.572291666666667,0,7,212.56,222.93,2.20062038356774,1.8622480587968,-0.100426772126719,1.74570376857497,2.18128245705788,2.59081204644325,1.23381357301183,0.345602920521888,-1.23031308123012,0.242680647991285,0,0.461742,0.420762,40.6564,0.194506,0.604732,0,0,-0.390884,0,0.113588,-1.06473,0,0,-0.851303,2.3166,0.0754474,1.28923,0,0,-0.604834,10.373,6
